DATA,P,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M
1991-03-16,0.0,81.38,22.69,28.11,18.23,2.26
1991-03-17,0.0,82.19,22.36,28.01,16.48,1.67
1991-03-18,0.0,86.06,22.94,27.89,18.92,1.88
1991-03-19,10.48203182220459,86.5,24.12,28.73,21.01,2.33
1991-03-20,20.96406364440918,88.12,24.82,29.5,21.27,1.6
1991-03-21,13.573118209838867,93.25,24.1,26.36,22.54,1.55
1991-03-22,54.29247283935547,94.69,23.31,25.14,21.06,2.87
1991-03-23,13.573118209838867,94.31,22.27,24.22,20.82,3.57
1991-03-24,27.146236419677734,94.5,22.75,24.78,21.08,2.72
1991-03-25,13.573118209838867,86.12,24.41,29.06,21.15,2.32
1991-03-26,0.0,85.12,23.96,28.91,20.18,1.82
1991-03-27,0.0,86.38,22.59,26.93,19.51,1.77
1991-03-28,0.0,85.88,22.43,26.66,19.32,1.49
1991-03-29,0.0,85.62,22.91,27.92,18.51,1.46
1991-03-30,0.0,86.19,23.42,28.28,19.36,1.51
1991-03-31,0.0,86.56,23.4,28.26,20.01,1.59
1991-04-01,0.0,83.12,23.94,29.05,18.41,1.18
1991-04-02,9.229230880737305,88.0,23.87,27.58,20.44,1.02
1991-04-03,0.0,89.56,23.51,26.74,20.57,1.72
1991-04-04,0.0,86.06,23.19,28.05,18.92,1.59
1991-04-05,0.0,87.25,22.85,27.63,19.64,1.56
1991-04-06,0.0,83.19,21.77,26.6,18.28,2.2
1991-04-07,0.0,83.62,20.84,26.28,15.89,1.68
1991-04-08,0.0,83.75,21.31,26.69,16.5,1.3
1991-04-09,0.0,82.06,21.76,27.04,17.08,1.19
1991-04-10,0.0,82.94,22.76,28.15,17.94,1.13
1991-04-11,0.0,84.88,23.44,28.27,19.08,1.32
1991-04-12,0.0,84.31,23.67,28.33,19.9,1.45
1991-04-13,0.0,85.88,23.4,28.14,19.55,1.39
1991-04-14,0.0,84.12,23.87,28.65,19.3,1.52
1991-04-15,0.0,84.75,23.65,28.32,19.81,1.61
1991-04-16,0.0,85.5,23.26,27.98,19.56,1.55
1991-04-17,0.0,85.62,23.27,28.37,19.38,1.68
1991-04-18,0.0,83.06,23.12,28.69,18.94,1.55
1991-04-19,0.0,82.25,23.02,28.69,18.26,1.3
1991-04-20,0.0,85.12,21.86,27.1,18.15,2.05
1991-04-21,0.0,80.19,20.26,25.37,15.8,2.64
1991-04-22,0.0,81.12,19.64,26.03,13.46,2.02
1991-04-23,0.0,86.81,20.69,25.97,15.02,1.73
1991-04-24,0.0,85.94,22.49,27.63,18.59,1.63
1991-04-25,0.0,85.38,22.76,27.73,18.82,1.64
1991-04-26,7.257535934448242,89.75,22.57,26.42,20.02,1.66
1991-04-27,3.628767967224121,85.75,23.2,28.14,19.48,1.92
1991-04-28,3.628767967224121,88.44,21.99,25.65,19.76,1.43
1991-04-29,0.0,83.75,22.9,27.81,19.29,0.83
1991-04-30,0.0,80.31,21.69,27.11,16.72,1.28
1991-05-01,0.0,79.69,21.08,26.57,16.36,1.48
1991-05-02,0.0,78.38,20.61,26.01,15.78,1.25
1991-05-03,0.0,76.0,19.65,24.97,15.08,1.2
1991-05-04,0.0,75.81,19.52,25.55,12.94,0.99
1991-05-05,0.0,79.69,20.72,26.41,15.15,0.86
1991-05-06,0.0,77.06,21.28,26.45,16.48,0.79
1991-05-07,0.0,83.81,20.6,25.64,16.48,1.34
1991-05-08,0.0,79.75,21.55,27.27,16.1,0.85
1991-05-09,0.0,83.0,21.35,26.33,17.33,1.75
1991-05-10,0.0,82.88,20.26,25.15,16.05,1.74
1991-05-11,0.0,78.88,20.28,25.31,16.01,1.48
1991-05-12,0.0,78.31,20.01,25.07,15.83,1.82
1991-05-13,0.0,81.12,19.52,25.37,14.59,1.92
1991-05-14,2.914132595062256,81.81,19.53,25.2,14.5,1.6
1991-05-15,0.0,82.19,20.24,25.9,15.56,1.69
1991-05-16,0.0,84.69,20.76,26.08,16.12,1.82
1991-05-17,0.0,92.62,20.65,23.57,18.11,1.76
1991-05-18,0.0,87.12,20.83,24.61,18.15,3.06
1991-05-19,0.0,86.44,21.17,26.01,18.15,2.97
1991-05-20,0.0,93.5,19.96,22.12,18.55,2.59
1991-05-21,12.272090911865234,89.25,20.04,23.59,17.91,1.83
1991-05-22,0.0,86.88,21.39,26.51,17.62,1.24
1991-05-23,0.0,83.62,23.37,28.33,18.49,1.2
1991-05-24,0.0,84.81,22.0,26.94,18.01,2.05
1991-05-25,0.0,84.31,21.3,26.34,17.32,1.12
1991-05-26,0.0,84.56,20.98,26.16,17.06,1.68
1991-05-27,0.0,85.12,20.33,25.9,16.26,1.83
1991-05-28,0.0,85.19,20.01,25.9,15.98,1.88
1991-05-29,0.0,84.0,19.54,25.4,14.72,2.15
1991-05-30,0.0,83.12,19.75,25.38,15.5,2.04
1991-05-31,0.0,81.88,19.3,25.55,14.74,2.02
1991-06-01,0.0,83.88,19.23,25.28,13.88,1.59
1991-06-02,3.7463459968566895,81.5,19.51,25.43,14.53,1.8
1991-06-03,0.0,87.12,19.03,25.03,14.23,1.62
1991-06-04,0.0,87.75,18.58,24.12,14.15,1.23
1991-06-05,0.0,85.88,19.77,25.37,15.64,1.59
1991-06-06,0.0,81.12,19.73,25.71,15.61,1.39
1991-06-07,0.0,79.75,20.1,26.6,14.62,0.98
1991-06-08,0.0,81.31,20.94,26.69,15.69,1.05
1991-06-09,0.0,88.94,19.33,22.58,16.14,1.31
1991-06-10,0.0,78.31,18.45,24.33,14.65,2.27
1991-06-11,0.0,84.62,17.0,21.74,13.6,1.77
1991-06-12,0.0,83.5,18.28,24.58,12.29,1.12
1991-06-13,0.0,84.69,19.64,24.91,15.47,1.55
1991-06-14,5.64146614074707,85.12,20.2,25.9,16.54,1.96
1991-06-15,0.0,85.44,20.01,25.68,16.01,1.62
1991-06-16,3.7372050285339355,86.94,20.24,25.26,17.01,1.45
1991-06-17,0.0,82.88,21.15,26.97,16.44,1.19
1991-06-18,0.0,79.19,20.77,27.43,15.44,1.05
1991-06-19,0.0,79.19,20.01,27.64,13.85,1.69
1991-06-20,0.0,78.31,20.37,28.03,15.73,1.89
1991-06-21,0.0,79.38,20.42,26.58,15.33,1.48
1991-06-22,0.0,80.0,21.05,27.6,16.16,1.55
1991-06-23,0.0,78.5,20.79,27.24,15.93,1.58
1991-06-24,0.0,76.94,19.63,26.5,14.44,1.34
1991-06-25,0.0,75.62,19.86,26.19,14.26,1.09
1991-06-26,0.0,76.44,19.69,26.4,14.28,1.64
1991-06-27,0.0,81.06,19.99,26.13,14.69,1.81
1991-06-28,0.0,80.75,19.8,26.05,15.49,1.84
1991-06-29,0.0,76.38,19.08,26.09,13.69,1.62
1991-06-30,0.0,73.44,19.66,26.69,14.11,1.05
1991-07-01,0.0,75.56,20.0,26.71,15.33,2.42
1991-07-02,0.0,75.56,20.48,26.68,15.55,0.92
1991-07-03,0.0,73.56,21.22,28.12,15.77,0.82
1991-07-04,0.0,70.94,21.33,28.9,15.0,1.18
1991-07-05,3.7495927810668945,76.31,19.8,25.47,15.3,2.11
1991-07-06,0.0,77.75,18.37,24.3,13.9,1.06
1991-07-07,0.0,74.69,19.3,26.08,13.43,1.03
1991-07-08,0.0,75.5,18.84,25.44,13.05,1.42
1991-07-09,0.0,74.38,18.44,24.73,12.85,1.13
1991-07-10,0.0,66.62,19.28,27.45,12.92,0.84
1991-07-11,0.0,66.56,20.44,29.8,13.0,1.21
1991-07-12,0.0,74.38,21.01,28.64,14.21,2.16
1991-07-13,0.0,73.56,21.55,28.76,17.04,1.86
1991-07-14,0.0,77.25,20.59,27.2,15.48,2.26
1991-07-15,8.65994644165039,80.12,19.31,25.3,15.52,3.1
1991-07-16,6.529098033905029,82.31,19.44,26.01,14.97,2.88
1991-07-17,0.0,80.06,20.14,26.62,16.04,2.25
1991-07-18,0.0,79.81,19.73,26.77,14.55,2.28
1991-07-19,0.0,82.19,19.69,25.83,15.52,2.2
1991-07-20,0.0,76.19,19.38,25.62,15.46,2.69
1991-07-21,0.0,76.81,18.82,24.94,14.62,2.3
1991-07-22,0.0,76.44,18.55,25.32,12.65,1.94
1991-07-23,0.0,78.12,19.01,25.71,13.82,1.8
1991-07-24,0.0,74.06,19.23,26.58,14.26,1.51
1991-07-25,0.0,81.31,18.73,23.95,15.01,1.6
1991-07-26,0.0,79.0,19.0,25.75,14.15,2.14
1991-07-27,0.0,78.5,19.0,26.23,13.48,2.8
1991-07-28,0.0,79.38,19.16,25.38,14.69,2.95
1991-07-29,0.0,80.81,18.62,24.92,13.33,2.76
1991-07-30,0.0,80.62,18.62,24.9,14.21,2.33
1991-07-31,0.0,81.75,18.91,24.92,13.81,2.57
1991-08-01,0.0,77.75,19.77,26.74,13.87,2.15
1991-08-02,0.0,79.12,19.83,26.36,14.76,1.94
1991-08-03,3.828920364379883,73.0,16.74,21.15,13.61,2.61
1991-08-04,0.0,72.25,17.55,24.0,12.21,1.95
1991-08-05,0.0,73.94,17.93,25.22,11.4,1.15
1991-08-06,0.0,74.38,18.88,26.88,12.14,1.23
1991-08-07,0.0,72.81,20.35,29.41,13.74,1.31
1991-08-08,0.0,74.06,20.94,29.98,14.46,1.7
1991-08-09,0.0,73.56,21.24,30.37,14.65,1.62
1991-08-10,0.0,70.81,22.47,32.55,15.46,1.2
1991-08-11,0.0,70.06,22.36,32.07,16.0,1.59
1991-08-12,0.0,73.44,21.65,29.33,15.61,2.25
1991-08-13,5.499752521514893,76.31,21.94,29.01,17.14,3.09
1991-08-14,0.0,76.69,20.07,27.19,15.16,3.73
1991-08-15,0.0,72.06,17.3,23.94,12.23,3.59
1991-08-16,0.0,71.06,16.64,22.83,11.42,3.52
1991-08-17,0.0,72.31,17.38,24.69,11.76,3.46
1991-08-18,0.0,75.25,18.29,25.67,12.12,3.32
1991-08-19,0.0,79.44,19.33,25.9,14.33,3.31
1991-08-20,0.0,70.12,20.29,26.87,15.8,3.83
1991-08-21,0.0,72.81,19.18,26.02,13.74,2.48
1991-08-22,0.0,77.25,19.7,27.04,14.62,3.25
1991-08-23,0.0,73.12,19.44,27.13,13.23,2.52
1991-08-24,0.0,71.56,19.64,27.05,13.12,2.07
1991-08-25,0.0,70.19,20.15,27.73,13.3,2.03
1991-08-26,0.0,71.0,20.77,28.61,13.52,2.3
1991-08-27,0.0,73.12,21.33,27.88,16.61,2.28
1991-08-28,0.0,71.75,20.98,28.48,14.75,2.38
1991-08-29,0.0,69.06,21.15,28.69,15.41,2.24
1991-08-30,0.0,66.31,20.68,28.99,13.67,2.25
1991-08-31,0.0,67.81,21.31,29.21,14.47,1.8
1991-09-01,0.0,67.62,21.44,29.26,15.07,1.91
1991-09-02,0.0,72.31,19.72,25.16,15.72,3.76
1991-09-03,0.0,65.69,18.68,26.08,12.89,3.16
1991-09-04,0.0,67.06,18.38,26.74,11.42,2.58
1991-09-05,0.0,64.5,18.69,26.94,11.03,2.23
1991-09-06,0.0,61.44,18.78,27.69,10.67,2.44
1991-09-07,0.0,64.5,18.95,27.58,10.8,1.84
1991-09-08,0.0,62.75,20.24,29.12,13.15,1.3
1991-09-09,0.0,63.62,21.4,30.52,13.65,1.85
1991-09-10,0.0,65.19,20.41,28.31,14.26,1.96
1991-09-11,0.0,59.62,21.35,29.74,14.64,1.49
1991-09-12,0.0,64.19,24.31,32.8,16.71,1.7
1991-09-13,0.0,62.44,24.26,32.3,18.08,2.94
1991-09-14,0.0,58.56,25.13,33.86,18.32,2.72
1991-09-15,4.0497236251831055,68.06,24.38,31.56,19.11,2.48
1991-09-16,7.4789323806762695,73.5,23.37,30.06,18.46,2.45
1991-09-17,14.957864761352539,67.94,24.01,31.51,18.04,2.33
1991-09-18,0.0,65.0,24.34,33.0,17.71,2.55
1991-09-19,0.0,68.38,24.87,32.78,17.5,1.38
1991-09-20,14.957864761352539,86.0,20.93,23.37,17.16,2.56
1991-09-21,15.914780616760254,88.0,18.87,21.6,16.6,1.59
1991-09-22,10.60985279083252,84.19,20.51,25.24,17.17,1.77
1991-09-23,0.0,75.88,22.75,29.5,16.6,1.3
1991-09-24,0.0,76.31,23.23,30.04,18.0,2.13
1991-09-25,0.0,76.12,22.34,29.23,17.31,2.95
1991-09-26,0.0,80.19,20.75,26.5,17.18,3.02
1991-09-27,0.0,73.06,20.97,27.61,16.44,3.34
1991-09-28,0.0,71.31,21.9,30.01,15.1,2.2
1991-09-29,4.80841588973999,69.81,24.6,32.71,16.57,1.18
1991-09-30,0.0,68.69,26.96,34.76,20.1,1.93
1991-10-01,11.825368881225586,74.69,26.69,33.09,20.55,2.09
1991-10-02,0.0,82.25,22.83,27.38,19.57,2.66
1991-10-03,11.825368881225586,76.31,25.06,30.76,20.7,2.05
1991-10-04,5.912684440612793,73.31,21.65,26.92,18.07,3.7
1991-10-05,0.0,71.81,21.83,29.01,16.66,2.98
1991-10-06,0.0,70.88,24.25,32.3,17.16,2.62
1991-10-07,9.376053810119629,72.5,24.76,32.5,18.95,2.47
1991-10-08,0.0,71.19,20.69,25.93,17.18,3.67
1991-10-09,0.0,70.06,21.82,29.1,15.63,2.92
1991-10-10,0.0,70.12,23.83,31.38,16.92,2.62
1991-10-11,8.8389310836792,69.56,25.13,32.33,18.76,2.32
1991-10-12,8.8389310836792,70.06,21.9,28.3,17.67,4.05
1991-10-13,0.0,67.94,22.84,30.58,16.95,3.78
1991-10-14,0.0,67.81,22.88,30.82,15.94,2.7
1991-10-15,0.0,66.12,24.02,32.16,17.34,3.23
1991-10-16,0.0,71.75,23.2,29.28,18.5,2.84
1991-10-17,0.0,63.0,25.07,33.38,19.0,3.33
1991-10-18,0.0,64.12,25.59,33.12,19.83,3.34
1991-10-19,0.0,63.0,24.56,32.34,19.04,3.49
1991-10-20,0.0,66.31,22.62,28.92,17.3,2.77
1991-10-21,0.0,66.38,22.18,29.4,16.37,2.92
1991-10-22,0.0,63.31,23.29,31.0,16.99,2.95
1991-10-23,0.0,62.31,23.85,31.87,17.48,2.7
1991-10-24,0.0,66.31,23.58,31.09,17.93,3.36
1991-10-25,0.0,68.88,22.84,30.08,17.25,3.18
1991-10-26,0.0,68.5,23.27,31.08,17.24,3.1
1991-10-27,0.0,66.69,24.39,32.46,17.4,2.37
1991-10-28,0.0,61.88,24.93,32.73,18.68,2.97
1991-10-29,0.0,59.06,25.38,33.69,18.49,2.95
1991-10-30,0.0,57.12,26.06,34.73,19.05,3.08
1991-10-31,0.0,58.31,27.49,37.1,19.48,2.16
1991-11-01,6.667617321014404,72.56,25.46,31.88,21.15,2.24
1991-11-02,6.667617321014404,78.38,24.62,30.35,20.62,2.38
1991-11-03,13.335234642028809,78.56,25.34,30.69,20.78,1.27
1991-11-04,13.335234642028809,76.06,25.94,31.51,21.6,0.88
1991-11-05,6.667617321014404,77.25,24.62,29.91,20.72,1.94
1991-11-06,0.0,77.5,22.75,27.76,19.71,2.55
1991-11-07,6.788899898529053,82.38,24.22,29.2,19.62,1.47
1991-11-08,13.577799797058105,89.69,23.98,26.88,21.8,1.76
1991-11-09,20.366701126098633,81.69,25.42,30.41,20.31,1.17
1991-11-10,27.15559959411621,91.44,23.18,25.76,20.2,2.25
1991-11-11,0.0,75.81,22.74,27.7,18.19,1.56
1991-11-12,0.0,75.81,22.37,27.58,17.74,1.38
1991-11-13,7.804534435272217,82.12,23.51,28.62,19.3,2.59
1991-11-14,0.0,88.25,22.0,24.51,20.6,3.95
1991-11-15,7.804534435272217,85.94,22.66,26.44,20.26,3.48
1991-11-16,5.757289886474609,82.81,24.26,29.73,19.5,1.05
1991-11-17,5.757289886474609,84.12,25.19,30.23,21.24,1.91
1991-11-18,0.0,81.62,25.17,30.19,20.69,1.97
1991-11-19,0.0,77.62,25.91,31.39,20.54,0.77
1991-11-20,5.757289886474609,81.5,24.87,29.57,19.8,1.48
1991-11-21,0.0,79.88,22.05,26.3,18.72,3.66
1991-11-22,0.0,78.62,22.28,27.9,17.42,2.95
1991-11-23,13.914411544799805,80.0,22.38,28.32,17.78,2.68
1991-11-24,0.0,78.31,22.88,28.94,18.06,2.06
1991-11-25,0.0,76.5,23.47,30.05,17.68,2.34
1991-11-26,0.0,75.38,24.35,30.55,18.76,2.13
1991-11-27,0.0,74.5,25.85,32.23,19.78,1.63
1991-11-28,3.437605857849121,73.12,24.53,30.19,20.14,2.39
1991-11-29,0.0,73.88,23.79,29.83,18.83,2.2
1991-11-30,3.437605857849121,79.75,24.23,28.83,20.26,2.09
1991-12-01,21.89666748046875,82.25,25.01,30.06,21.38,1.73
1991-12-02,21.89666748046875,77.44,23.69,28.39,19.26,2.02
1991-12-03,0.0,83.38,20.86,24.53,18.57,1.73
1991-12-04,0.0,83.81,20.43,23.34,18.05,1.93
1991-12-05,0.0,80.62,23.26,29.17,17.51,1.36
1991-12-06,0.0,86.06,23.19,26.63,20.83,2.21
1991-12-07,8.542092323303223,88.06,22.55,26.14,20.43,2.56
1991-12-08,8.542092323303223,82.69,24.71,30.17,20.12,2.63
1991-12-09,8.542092323303223,85.69,24.62,28.87,20.88,2.35
1991-12-10,8.542092323303223,87.5,24.86,29.01,22.06,2.11
1991-12-11,47.530216217041016,91.81,23.71,26.32,21.37,2.9
1991-12-12,57.03626251220703,88.19,24.27,27.56,21.69,2.05
1991-12-13,9.506043434143066,78.56,25.48,30.03,20.93,1.22
1991-12-14,19.012086868286133,81.88,25.93,29.8,22.11,1.06
1991-12-15,9.506043434143066,83.25,25.65,29.69,21.94,1.75
1991-12-16,2.9027316570281982,78.88,26.15,32.07,20.02,1.15
1991-12-17,0.0,74.0,27.1,32.69,21.06,0.95
1991-12-18,5.8054633140563965,76.19,26.56,31.41,21.9,1.31
1991-12-19,2.9027316570281982,79.75,25.83,29.6,22.48,0.92
1991-12-20,2.9027316570281982,81.88,25.41,30.58,21.23,1.84
1991-12-21,23.45015525817871,79.0,23.74,29.39,19.65,2.18
1991-12-22,0.0,79.69,23.91,29.26,18.79,1.88
1991-12-23,0.0,78.81,25.12,30.88,20.54,2.05
1991-12-24,0.0,78.56,24.94,30.83,20.1,1.67
1991-12-25,0.0,75.62,25.17,31.54,19.23,1.7
1991-12-26,0.0,74.31,25.87,31.76,19.58,1.67
1991-12-27,0.0,72.31,26.44,32.55,20.17,1.87
1991-12-28,7.171989440917969,81.75,24.7,29.27,20.93,1.55
1991-12-29,7.171989440917969,82.25,23.22,26.56,20.38,2.24
1991-12-30,0.0,79.94,24.6,30.23,20.27,2.24
1991-12-31,7.171989440917969,83.5,24.12,28.16,20.9,2.02
1992-01-01,7.417819023132324,85.69,23.53,27.1,20.78,1.84
1992-01-02,7.417819023132324,85.44,24.11,27.69,21.05,1.62
1992-01-03,7.417819023132324,86.06,24.59,28.2,21.44,1.77
1992-01-04,0.0,85.12,25.21,29.57,21.12,1.57
1992-01-05,7.417819023132324,86.62,24.19,27.84,21.21,1.45
1992-01-06,19.566566467285156,83.62,23.68,28.63,20.04,2.02
1992-01-07,0.0,85.25,23.23,27.94,19.82,2.54
1992-01-08,0.0,84.81,23.37,28.37,19.52,1.53
1992-01-09,0.0,90.0,23.54,27.43,20.61,2.64
1992-01-10,0.0,87.06,23.81,28.98,19.67,2.86
1992-01-11,0.0,85.88,22.83,27.5,19.17,1.69
1992-01-12,0.0,88.88,22.24,25.61,19.98,1.29
1992-01-13,38.57990264892578,93.75,21.97,23.65,20.54,3.18
1992-01-14,46.29588317871094,90.69,22.73,25.57,20.17,3.0
1992-01-15,7.715980529785156,91.12,22.86,25.75,21.1,3.18
1992-01-16,0.0,87.44,23.95,28.51,20.72,2.91
1992-01-17,0.0,87.75,23.9,27.51,21.73,1.88
1992-01-18,7.4239630699157715,91.81,23.58,26.7,20.83,1.09
1992-01-19,14.847926139831543,88.88,24.57,28.58,21.52,1.5
1992-01-20,44.54377746582031,92.81,22.76,24.65,20.94,2.21
1992-01-21,24.276412963867188,90.38,22.71,25.94,20.51,1.84
1992-01-22,12.138206481933594,91.94,22.17,25.12,19.71,2.43
1992-01-23,12.138206481933594,88.56,22.92,26.79,20.53,3.46
1992-01-24,24.276412963867188,91.62,22.23,25.09,20.06,2.48
1992-01-25,0.0,91.94,21.96,24.36,20.26,2.72
1992-01-26,0.0,91.56,21.62,24.55,19.61,2.35
1992-01-27,11.511724472045898,92.38,22.77,25.48,20.12,2.05
1992-01-28,5.755862236022949,89.38,23.72,28.26,21.17,3.66
1992-01-29,17.26758575439453,91.06,22.83,25.79,20.97,4.34
1992-01-30,11.511724472045898,91.25,22.86,25.1,21.1,3.69
1992-01-31,0.0,88.56,23.28,27.26,20.23,3.41
1992-02-01,0.0,88.56,22.76,27.05,19.69,2.34
1992-02-02,17.24355697631836,89.88,22.06,25.07,19.43,2.35
1992-02-03,25.865333557128906,93.31,20.45,22.46,18.78,2.73
1992-02-04,34.48711395263672,91.88,21.55,25.05,18.91,2.11
1992-02-05,0.0,90.88,22.37,25.97,19.6,2.3
1992-02-06,41.803619384765625,89.69,21.8,25.48,19.09,2.68
1992-02-07,0.0,88.56,22.3,26.76,18.83,2.28
1992-02-08,0.0,90.88,21.76,25.64,19.19,2.41
1992-02-09,0.0,92.25,20.89,23.81,18.43,1.77
1992-02-10,0.0,88.56,21.58,25.62,18.68,1.52
1992-02-11,0.0,89.25,21.19,25.44,17.34,1.59
1992-02-12,8.1590576171875,89.19,22.37,26.06,19.12,1.7
1992-02-13,0.0,89.06,22.52,26.66,19.44,1.75
1992-02-14,0.0,87.88,22.8,27.43,18.26,1.66
1992-02-15,0.0,86.81,23.16,27.93,19.27,1.84
1992-02-16,0.0,85.94,23.12,28.21,18.55,1.84
1992-02-17,0.0,84.75,22.82,28.23,18.73,1.84
1992-02-18,0.0,81.94,22.66,27.87,17.96,1.26
1992-02-19,0.0,82.94,22.87,28.33,18.05,1.6
1992-02-20,0.0,84.19,23.07,28.38,18.31,1.3
1992-02-21,0.0,82.75,23.65,28.89,18.83,1.38
1992-02-22,0.0,82.88,23.67,28.83,18.97,1.47
1992-02-23,0.0,85.62,22.58,26.77,18.4,1.44
1992-02-24,0.0,87.06,22.84,25.92,19.35,1.45
1992-02-25,0.0,84.0,23.94,29.11,19.73,1.23
1992-02-26,5.29278039932251,83.12,23.63,28.97,18.61,1.44
1992-02-27,0.0,85.94,24.44,29.76,19.8,1.88
1992-02-28,0.0,85.94,25.16,29.36,20.8,1.26
1992-02-29,0.0,90.56,24.24,27.73,21.47,1.52
1992-03-01,0.0,88.0,22.38,25.26,19.94,1.84
1992-03-02,0.0,86.75,22.95,27.55,18.9,1.7
1992-03-03,0.0,87.44,23.83,28.76,19.66,1.84
1992-03-04,0.0,82.75,23.35,28.71,18.44,1.31
1992-03-05,0.0,83.5,23.19,28.48,18.62,1.41
1992-03-06,0.0,83.69,23.4,28.76,18.08,1.12
1992-03-07,0.0,86.94,24.03,28.3,20.74,1.65
1992-03-08,0.0,86.31,23.63,28.3,19.81,1.49
1992-03-09,5.159892559051514,89.12,23.3,27.01,20.51,1.84
1992-03-10,5.159892559051514,91.69,22.8,26.24,20.09,1.95
1992-03-11,0.0,88.56,22.66,27.08,19.16,1.77
1992-03-12,0.0,88.0,22.68,27.26,19.3,1.93
1992-03-13,14.104593276977539,87.56,22.13,26.79,18.58,1.72
1992-03-14,0.0,87.12,22.06,26.95,18.41,1.57
1992-03-15,0.0,86.31,23.09,27.94,18.58,1.84
1992-03-16,0.0,85.12,23.74,28.69,19.49,2.06
1992-03-17,0.0,86.0,24.43,29.19,19.9,1.96
1992-03-18,6.122368335723877,85.56,24.3,28.79,20.36,1.98
1992-03-19,0.0,85.62,22.87,26.76,19.78,1.48
1992-03-20,0.0,84.94,22.25,27.39,18.0,1.51
1992-03-21,0.0,85.56,23.01,28.08,18.12,1.82
1992-03-22,0.0,85.94,23.3,27.57,20.1,2.06
1992-03-23,0.0,85.19,22.34,27.26,18.0,1.77
1992-03-24,0.0,86.31,22.58,27.7,18.19,1.52
1992-03-25,0.0,85.62,23.23,28.23,18.87,1.78
1992-03-26,0.0,85.56,22.76,27.75,19.39,2.07
1992-03-27,0.0,86.88,22.84,27.7,19.1,1.88
1992-03-28,0.0,85.31,22.15,26.94,17.87,1.68
1992-03-29,0.0,85.0,22.23,27.87,16.8,1.54
1992-03-30,0.0,85.25,23.62,29.05,18.94,1.55
1992-03-31,0.0,86.25,23.67,28.44,19.42,1.53
1992-04-01,0.0,83.94,23.38,28.21,19.19,1.8
1992-04-02,0.0,80.0,22.41,26.55,17.81,1.03
1992-04-03,0.0,76.75,23.63,28.6,18.35,0.64
1992-04-04,0.0,85.94,23.71,28.52,19.57,1.35
1992-04-05,0.0,86.12,23.56,27.83,19.99,1.67
1992-04-06,0.0,85.75,23.36,27.68,19.34,1.38
1992-04-07,0.0,85.25,24.66,29.53,20.31,1.1
1992-04-08,0.0,83.94,24.62,30.25,20.14,1.48
1992-04-09,0.0,87.38,22.37,26.41,19.47,1.79
1992-04-10,0.0,85.44,22.36,26.39,19.82,1.97
1992-04-11,0.0,86.25,22.43,27.34,19.25,1.81
1992-04-12,0.0,88.25,22.51,27.19,18.81,1.49
1992-04-13,0.0,84.69,22.27,27.51,17.74,2.11
1992-04-14,0.0,83.75,23.04,28.59,18.08,1.79
1992-04-15,0.0,87.06,23.08,26.9,19.53,1.8
1992-04-16,0.0,90.38,22.72,27.16,19.84,1.59
1992-04-17,0.0,85.06,23.72,28.26,19.62,1.09
1992-04-18,11.809746742248535,85.5,24.39,29.39,20.08,1.27
1992-04-19,0.0,81.88,24.41,29.34,20.48,1.16
1992-04-20,0.0,81.94,23.11,27.75,17.88,0.9
1992-04-21,17.72751235961914,85.06,23.43,27.37,19.12,0.77
1992-04-22,0.0,89.31,23.25,27.61,20.18,1.53
1992-04-23,17.72751235961914,87.19,23.43,27.95,20.26,1.57
1992-04-24,0.0,88.25,23.1,26.73,20.23,1.26
1992-04-25,0.0,86.56,23.46,27.32,20.01,1.28
1992-04-26,0.0,87.31,23.83,28.36,20.32,1.57
1992-04-27,5.869513034820557,86.62,23.74,27.75,20.36,1.0
1992-04-28,0.0,88.5,21.65,24.35,18.43,1.79
1992-04-29,0.0,86.31,22.51,27.59,17.8,1.41
1992-04-30,0.0,86.31,24.49,29.49,20.38,1.26
1992-05-01,0.0,88.5,24.08,28.53,21.14,1.86
1992-05-02,0.0,85.44,23.27,27.87,19.41,1.67
1992-05-03,0.0,86.06,22.84,27.49,19.58,1.46
1992-05-04,0.0,86.69,22.04,25.91,19.11,1.04
1992-05-05,0.0,84.75,22.61,27.71,18.55,1.54
1992-05-06,3.4686994552612305,89.06,21.26,25.58,18.37,1.04
1992-05-07,0.0,86.38,21.69,26.62,17.92,1.01
1992-05-08,6.937398910522461,85.44,22.88,28.02,18.55,1.13
1992-05-09,0.0,85.44,23.55,28.3,20.17,1.51
1992-05-10,0.0,85.25,22.39,27.79,18.79,2.66
1992-05-11,0.0,85.25,21.7,27.09,16.73,1.34
1992-05-12,0.0,85.69,22.8,28.15,18.1,1.34
1992-05-13,0.0,85.0,23.23,28.38,18.94,1.22
1992-05-14,0.0,84.75,22.8,27.55,18.45,1.11
1992-05-15,0.0,86.19,22.96,27.65,19.69,1.05
1992-05-16,0.0,83.5,23.58,28.75,19.24,1.08
1992-05-17,0.0,81.12,23.97,29.21,19.83,0.87
1992-05-18,0.0,72.56,24.2,30.07,19.15,1.02
1992-05-19,0.0,70.62,24.08,30.21,17.85,1.05
1992-05-20,0.0,80.69,23.42,28.32,19.46,1.5
1992-05-21,0.0,82.75,21.94,27.44,18.39,2.66
1992-05-22,0.0,84.0,22.15,27.94,18.1,1.97
1992-05-23,0.0,82.25,21.43,27.57,16.59,1.42
1992-05-24,0.0,81.44,22.08,27.5,17.51,1.02
